"","tiplabel","sciName","BM","Lat_centroid","Assembly.Level","Assembly.Stats.Contig.N50","Assembly.Stats.Scaffold.N50","Assembly.Submission.Date","zoo_Source","Species_Name","gen","fam","ord","clade","higher","MSW3_sciName_matched","genes","extinct.","samp","PC"
"4932","Rhipidomys_leucodactylus_CRICETIDAE_RODENTIA","Rhipidomys_leucodactylus",0.08,-2.675556654,NA,NA,NA,NA,NA,"Rhipidomys_leucodactylus","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_leucodactylus",3,0,"sampled","PC12_Cricetidae"
"4933","Rhipidomys_macconnelli_CRICETIDAE_RODENTIA","Rhipidomys_macconnelli",0.0416,4.475424316,NA,NA,NA,NA,NA,"Rhipidomys_macconnelli","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_macconnelli",7,0,"sampled","PC12_Cricetidae"
"4934","Rhipidomys_macrurus_CRICETIDAE_RODENTIA","Rhipidomys_macrurus",0.0799,-13.89646469,NA,NA,NA,NA,NA,"Rhipidomys_macrurus","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_macrurus",1,0,"sampled","PC12_Cricetidae"
"4935","Rhipidomys_mastacalis_CRICETIDAE_RODENTIA","Rhipidomys_mastacalis",0.0775,-17.75869767,NA,NA,NA,NA,NA,"Rhipidomys_mastacalis","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_mastacalis",5,0,"sampled","PC12_Cricetidae"
"4936","Rhipidomys_modicus_CRICETIDAE_RODENTIA","Rhipidomys_modicus",0.082193896,-8.581515586,NA,NA,NA,NA,NA,"Rhipidomys_modicus","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_modicus",0,0,"imputed","PC12_Cricetidae"
"4937","Rhipidomys_nitela_CRICETIDAE_RODENTIA","Rhipidomys_nitela",0.056,2.994725989,NA,NA,NA,NA,NA,"Rhipidomys_nitela","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_nitela",3,0,"sampled","PC12_Cricetidae"
"4938","Rhipidomys_ochrogaster_CRICETIDAE_RODENTIA","Rhipidomys_ochrogaster",0.089,-13.79347391,NA,NA,NA,NA,NA,"Rhipidomys_ochrogaster","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_ochrogaster",0,0,"imputed","PC12_Cricetidae"
"4939","Rhipidomys_tribei_CRICETIDAE_RODENTIA","Rhipidomys_tribei",0.085634351,NA,NA,NA,NA,NA,NA,"Rhipidomys_tribei","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC12_Cricetidae"
"4940","Rhipidomys_venezuelae_CRICETIDAE_RODENTIA","Rhipidomys_venezuelae",0.09,9.917192938,NA,NA,NA,NA,NA,"Rhipidomys_venezuelae","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_venezuelae",0,0,"imputed","PC12_Cricetidae"
"4941","Rhipidomys_venustus_CRICETIDAE_RODENTIA","Rhipidomys_venustus",0.089,9.273857466,NA,NA,NA,NA,NA,"Rhipidomys_venustus","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_venustus",0,0,"imputed","PC12_Cricetidae"
"4942","Rhipidomys_wetzeli_CRICETIDAE_RODENTIA","Rhipidomys_wetzeli",0.089,3.86501545,NA,NA,NA,NA,NA,"Rhipidomys_wetzeli","Rhipidomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhipidomys_wetzeli",2,0,"sampled","PC12_Cricetidae"
"4943","Rhizomys_pruinosus_SPALACIDAE_RODENTIA","Rhizomys_pruinosus",2.45,21.8619798,"Scaffold",2627,2627,"2019-01-16","3. Zoonomia (not in alignment)","Rhizomys_pruinosus","Rhizomys","SPALACIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhizomys_pruinosus",9,0,"sampled","PC9_Spalacidae"
"4944","Rhizomys_sinensis_SPALACIDAE_RODENTIA","Rhizomys_sinensis",0.865,26.8786328,NA,NA,NA,NA,NA,"Rhizomys_sinensis","Rhizomys","SPALACIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhizomys_sinensis",3,0,"sampled","PC9_Spalacidae"
"4945","Rhizomys_sumatrensis_SPALACIDAE_RODENTIA","Rhizomys_sumatrensis",1.625,10.64631371,NA,NA,NA,NA,NA,"Rhizomys_sumatrensis","Rhizomys","SPALACIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhizomys_sumatrensis",0,0,"imputed","PC9_Spalacidae"
"4946","Rhogeessa_aeneus_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_aeneus",0.0034,19.5569438,NA,NA,NA,NA,NA,"Rhogeessa_aeneus","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_aeneus",5,0,"sampled","PC17_VespertilionidRelated"
"4947","Rhogeessa_alleni_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_alleni",0.0072,19.43554869,NA,NA,NA,NA,NA,"Rhogeessa_alleni","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_alleni",2,0,"sampled","PC17_VespertilionidRelated"
"4948","Rhogeessa_bickhami_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_bickhami",0.008712215,NA,NA,NA,NA,NA,NA,"Rhogeessa_bickhami","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria",NA,0,0,"imputed","PC17_VespertilionidRelated"
"4949","Rhogeessa_genowaysi_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_genowaysi",0.005,15.31079351,NA,NA,NA,NA,NA,"Rhogeessa_genowaysi","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_genowaysi",1,0,"sampled","PC17_VespertilionidRelated"
"4950","Rhogeessa_gracilis_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_gracilis",0.0061,18.85836417,NA,NA,NA,NA,NA,"Rhogeessa_gracilis","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_gracilis",2,0,"sampled","PC17_VespertilionidRelated"
"4951","Rhogeessa_hussoni_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_hussoni",0.0058,-5.75918588,NA,NA,NA,NA,NA,"Rhogeessa_hussoni","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_hussoni",0,0,"imputed","PC17_VespertilionidRelated"
"4952","Rhogeessa_io_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_io",0.005,-4.09534193,NA,NA,NA,NA,NA,"Rhogeessa_io","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_io",2,0,"sampled","PC17_VespertilionidRelated"
"4953","Rhogeessa_menchuae_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_menchuae",0.009258979,NA,NA,NA,NA,NA,NA,"Rhogeessa_menchuae","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria",NA,0,0,"imputed","PC17_VespertilionidRelated"
"4954","Rhogeessa_minutilla_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_minutilla",0.0037,8.421570752,NA,NA,NA,NA,NA,"Rhogeessa_minutilla","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_minutilla",0,0,"imputed","PC17_VespertilionidRelated"
"4955","Rhogeessa_mira_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_mira",0.0031,18.56968678,NA,NA,NA,NA,NA,"Rhogeessa_mira","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_mira",3,0,"sampled","PC17_VespertilionidRelated"
"4956","Rhogeessa_parvula_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_parvula",0.0044,21.00165834,NA,NA,NA,NA,NA,"Rhogeessa_parvula","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_parvula",3,0,"sampled","PC17_VespertilionidRelated"
"4957","Rhogeessa_tumida_VESPERTILIONIDAE_CHIROPTERA","Rhogeessa_tumida",0.0045,17.04627677,NA,NA,NA,NA,NA,"Rhogeessa_tumida","Rhogeessa","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhogeessa_tumida",20,0,"sampled","PC17_VespertilionidRelated"
"4958","Rhombomys_opimus_MURIDAE_RODENTIA","Rhombomys_opimus",0.155,41.28834421,"Scaffold",56880,3610217,"2020-02-04",NA,"Rhombomys_opimus","Rhombomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhombomys_opimus",2,0,"sampled","PC11_Muridae"
"4959","Rhynchocyon_chrysopygus_MACROSCELIDIDAE_MACROSCELIDEA","Rhynchocyon_chrysopygus",0.54,-3.403611885,NA,NA,NA,NA,NA,"Rhynchocyon_chrysopygus","Rhynchocyon","MACROSCELIDIDAE","MACROSCELIDEA","Afrotheria","Afroth.","Rhynchocyon_chrysopygus",0,0,"imputed","PC2_Afrotheria"
"4960","Rhynchocyon_cirnei_MACROSCELIDIDAE_MACROSCELIDEA","Rhynchocyon_cirnei",0.49,-6.502675418,NA,NA,NA,NA,NA,"Rhynchocyon_cirnei","Rhynchocyon","MACROSCELIDIDAE","MACROSCELIDEA","Afrotheria","Afroth.","Rhynchocyon_cirnei",3,0,"sampled","PC2_Afrotheria"
"4961","Rhynchocyon_petersi_MACROSCELIDIDAE_MACROSCELIDEA","Rhynchocyon_petersi",0.424,-6.099061554,NA,NA,NA,NA,NA,"Rhynchocyon_petersi","Rhynchocyon","MACROSCELIDIDAE","MACROSCELIDEA","Afrotheria","Afroth.","Rhynchocyon_petersi",27,0,"sampled","PC2_Afrotheria"
"4962","Rhynchocyon_udzungwensis_MACROSCELIDIDAE_MACROSCELIDEA","Rhynchocyon_udzungwensis",0.711,-7.745501448,NA,NA,NA,NA,NA,"Rhynchocyon_udzungwensis","Rhynchocyon","MACROSCELIDIDAE","MACROSCELIDEA","Afrotheria","Afroth.",NA,3,0,"sampled","PC2_Afrotheria"
"4963","Rhynchogale_melleri_HERPESTIDAE_CARNIVORA","Rhynchogale_melleri",2.5,-14.12693873,NA,NA,NA,NA,NA,"Rhynchogale_melleri","Rhynchogale","HERPESTIDAE","CARNIVORA","Feliformes","Laurasiatheria","Rhynchogale_melleri",10,0,"sampled","PC22_Carnivora"
"4964","Rhyncholestes_raphanurus_CAENOLESTIDAE_PAUCITUBERCULATA","Rhyncholestes_raphanurus",0.021,-41.30982876,NA,NA,NA,NA,NA,"Rhyncholestes_raphanurus","Rhyncholestes","CAENOLESTIDAE","PAUCITUBERCULATA","Paucituberculata","Marsupialia","Rhyncholestes_raphanurus",28,0,"sampled","PC1_Marsupials"
"4965","Rhynchomeles_prattorum_PERAMELIDAE_PERAMELEMORPHIA","Rhynchomeles_prattorum",0.7902,-3.165610718,"Contig",626,NA,"2021-09-24",NA,"Rhynchomeles_prattorum","Rhynchomeles","PERAMELIDAE","PERAMELEMORPHIA","Peramelemorphia","Marsupialia","Rhynchomeles_prattorum",0,0,"imputed","PC1_Marsupials"
"4966","Rhynchomys_banahao_MURIDAE_RODENTIA","Rhynchomys_banahao",0.136,14.05705603,NA,NA,NA,NA,NA,"Rhynchomys_banahao","Rhynchomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC11_Muridae"
"4967","Rhynchomys_isarogensis_MURIDAE_RODENTIA","Rhynchomys_isarogensis",0.156,13.65063752,NA,NA,NA,NA,NA,"Rhynchomys_isarogensis","Rhynchomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhynchomys_isarogensis",6,0,"sampled","PC11_Muridae"
"4968","Rhynchomys_soricoides_MURIDAE_RODENTIA","Rhynchomys_soricoides",0.148,17.07814112,"Scaffold",79773,7860034,"2021-09-01",NA,"Rhynchomys_soricoides","Rhynchomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Rhynchomys_soricoides",1,0,"sampled","PC11_Muridae"
"4969","Rhynchomys_tapulao_MURIDAE_RODENTIA","Rhynchomys_tapulao",0.0685,15.48013522,NA,NA,NA,NA,NA,"Rhynchomys_tapulao","Rhynchomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC11_Muridae"
"4970","Rhynchonycteris_naso_EMBALLONURIDAE_CHIROPTERA","Rhynchonycteris_naso",0.0038,-3.934012769,NA,NA,NA,NA,NA,"Rhynchonycteris_naso","Rhynchonycteris","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Rhynchonycteris_naso",16,0,"sampled","PC18_EmballonuridRelated"
"4971","Romerolagus_diazi_LEPORIDAE_LAGOMORPHA","Romerolagus_diazi",0.4767,19.14395021,NA,NA,NA,NA,NA,"Romerolagus_diazi","Romerolagus","LEPORIDAE","LAGOMORPHA","Lagomorpha","Euarchontoglires","Romerolagus_diazi",1,0,"sampled","PC6_Lagomorpha"
"4972","Rousettus_aegyptiacus_PTEROPODIDAE_CHIROPTERA","Rousettus_aegyptiacus",0.1322,0.271718007,"Scaffold",1488988,2007187,"2016-03-17","1. Zoonomia","Rousettus_aegyptiacus","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_aegyptiacus",7,0,"sampled","PC19_Yinpterochiroptera"
"4973","Rousettus_amplexicaudatus_PTEROPODIDAE_CHIROPTERA","Rousettus_amplexicaudatus",0.0825,4.849650907,NA,NA,NA,NA,NA,"Rousettus_amplexicaudatus","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_amplexicaudatus",8,0,"sampled","PC19_Yinpterochiroptera"
"4974","Rousettus_bidens_PTEROPODIDAE_CHIROPTERA","Rousettus_bidens",0.171,-1.754510076,NA,NA,NA,NA,NA,"Rousettus_bidens","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_bidens",5,0,"sampled","PC19_Yinpterochiroptera"
"4975","Rousettus_celebensis_PTEROPODIDAE_CHIROPTERA","Rousettus_celebensis",0.0563,-2.077858464,NA,NA,NA,NA,NA,"Rousettus_celebensis","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_celebensis",0,0,"imputed","PC19_Yinpterochiroptera"
"4976","Rousettus_lanosus_PTEROPODIDAE_CHIROPTERA","Rousettus_lanosus",0.103,0.466368581,NA,NA,NA,NA,NA,"Rousettus_lanosus","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_lanosus",18,0,"sampled","PC19_Yinpterochiroptera"
"4977","Rousettus_leschenaultii_PTEROPODIDAE_CHIROPTERA","Rousettus_leschenaultii",0.0971,19.59257109,"Scaffold",40477,32720144,"2020-10-30",NA,"Rousettus_leschenaultii","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_leschenaultii",9,0,"sampled","PC19_Yinpterochiroptera"
"4978","Rousettus_linduensis_PTEROPODIDAE_CHIROPTERA","Rousettus_linduensis",0.0908,-1.341268717,NA,NA,NA,NA,NA,"Rousettus_linduensis","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_linduensis",0,0,"imputed","PC19_Yinpterochiroptera"
"4979","Rousettus_madagascariensis_PTEROPODIDAE_CHIROPTERA","Rousettus_madagascariensis",0.0621,-18.02928965,NA,NA,NA,NA,NA,"Rousettus_madagascariensis","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_madagascariensis",5,0,"sampled","PC19_Yinpterochiroptera"
"4980","Rousettus_obliviosus_PTEROPODIDAE_CHIROPTERA","Rousettus_obliviosus",0.0441,-11.8862204,NA,NA,NA,NA,NA,"Rousettus_obliviosus","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_obliviosus",1,0,"sampled","PC19_Yinpterochiroptera"
"4981","Rousettus_spinalatus_PTEROPODIDAE_CHIROPTERA","Rousettus_spinalatus",0.0908,4.31166401,NA,NA,NA,NA,NA,"Rousettus_spinalatus","Rousettus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Rousettus_spinalatus",1,0,"sampled","PC19_Yinpterochiroptera"
"4982","Rubrisciurus_rubriventer_SCIURIDAE_RODENTIA","Rubrisciurus_rubriventer",0.6883,-1.990154636,NA,NA,NA,NA,NA,"Rubrisciurus_rubriventer","Rubrisciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Rubrisciurus_rubriventer",1,0,"sampled","PC13_SquirrelRelated"
"4983","Rucervus_duvaucelii_CERVIDAE_CETARTIODACTYLA","Rucervus_duvaucelii",143,27.93546503,NA,NA,NA,NA,NA,"Rucervus_duvaucelii","Rucervus","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rucervus_duvaucelii",4,0,"sampled","PC20_Cetartiodactyla"
"4984","Rucervus_eldii_CERVIDAE_CETARTIODACTYLA","Rucervus_eldii",73,19.01364127,NA,NA,NA,NA,NA,"Rucervus_eldii","Rucervus","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rucervus_eldii",4,0,"sampled","PC20_Cetartiodactyla"
"4985","Rucervus_schomburgki_CERVIDAE_CETARTIODACTYLA","Rucervus_schomburgki",110,NA,NA,NA,NA,NA,NA,"Rucervus_schomburgki","Rucervus","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rucervus_schomburgki",1,1,"sampled","PC20_Cetartiodactyla"
"4986","Rungwecebus_kipunji_CERCOPITHECIDAE_PRIMATES","Rungwecebus_kipunji",13,-8.729126879,NA,NA,NA,NA,NA,"Rungwecebus_kipunji","Rungwecebus","CERCOPITHECIDAE","PRIMATES","Catarrhini","Euarchontoglires",NA,1,0,"sampled","PC5_Primates"
"4987","Rupicapra_pyrenaica_BOVIDAE_CETARTIODACTYLA","Rupicapra_pyrenaica",30,42.72500366,NA,NA,NA,NA,NA,"Rupicapra_pyrenaica","Rupicapra","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rupicapra_pyrenaica",4,0,"sampled","PC20_Cetartiodactyla"
"4988","Rupicapra_rupicapra_BOVIDAE_CETARTIODACTYLA","Rupicapra_rupicapra",26.1,44.41392497,NA,NA,NA,NA,NA,"Rupicapra_rupicapra","Rupicapra","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rupicapra_rupicapra",4,0,"sampled","PC20_Cetartiodactyla"
"4989","Rusa_alfredi_CERVIDAE_CETARTIODACTYLA","Rusa_alfredi",47.5,10.56259945,NA,NA,NA,NA,NA,"Rusa_alfredi","Rusa","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rusa_alfredi",4,0,"sampled","PC20_Cetartiodactyla"
"4990","Rusa_marianna_CERVIDAE_CETARTIODACTYLA","Rusa_marianna",50,10.93727276,NA,NA,NA,NA,NA,"Rusa_marianna","Rusa","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rusa_marianna",0,0,"imputed","PC20_Cetartiodactyla"
"4991","Rusa_timorensis_CERVIDAE_CETARTIODACTYLA","Rusa_timorensis",63,-7.817058794,NA,NA,NA,NA,NA,"Rusa_timorensis","Rusa","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rusa_timorensis",4,0,"sampled","PC20_Cetartiodactyla"
"4992","Rusa_unicolor_CERVIDAE_CETARTIODACTYLA","Rusa_unicolor",180.3444,18.64500132,NA,NA,NA,NA,NA,"Rusa_unicolor","Rusa","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Rusa_unicolor",5,0,"sampled","PC20_Cetartiodactyla"
"4993","Ruwenzorisorex_suncoides_SORICIDAE_EULIPOTYPHLA","Ruwenzorisorex_suncoides",0.0182,-1.744623572,NA,NA,NA,NA,NA,"Ruwenzorisorex_suncoides","Ruwenzorisorex","SORICIDAE","EULIPOTYPHLA","Soricidae","Laurasiatheria","Ruwenzorisorex_suncoides",2,0,"sampled","PC15_Eulipotyphla"
"4994","Saccolaimus_flaviventris_EMBALLONURIDAE_CHIROPTERA","Saccolaimus_flaviventris",0.0421,-24.37466584,NA,NA,NA,NA,NA,"Saccolaimus_flaviventris","Saccolaimus","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccolaimus_flaviventris",0,0,"imputed","PC18_EmballonuridRelated"
"4995","Saccolaimus_mixtus_EMBALLONURIDAE_CHIROPTERA","Saccolaimus_mixtus",0.023,-11.33705425,NA,NA,NA,NA,NA,"Saccolaimus_mixtus","Saccolaimus","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccolaimus_mixtus",0,0,"imputed","PC18_EmballonuridRelated"
"4996","Saccolaimus_peli_EMBALLONURIDAE_CHIROPTERA","Saccolaimus_peli",0.1,1.051706942,NA,NA,NA,NA,NA,"Saccolaimus_peli","Saccolaimus","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccolaimus_peli",0,0,"imputed","PC18_EmballonuridRelated"
"4997","Saccolaimus_saccolaimus_EMBALLONURIDAE_CHIROPTERA","Saccolaimus_saccolaimus",0.0418,6.709726697,NA,NA,NA,NA,NA,"Saccolaimus_saccolaimus","Saccolaimus","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccolaimus_saccolaimus",1,0,"sampled","PC18_EmballonuridRelated"
"4998","Saccopteryx_antioquensis_EMBALLONURIDAE_CHIROPTERA","Saccopteryx_antioquensis",0.005,5.752189775,NA,NA,NA,NA,NA,"Saccopteryx_antioquensis","Saccopteryx","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccopteryx_antioquensis",0,0,"imputed","PC18_EmballonuridRelated"
"4999","Saccopteryx_bilineata_EMBALLONURIDAE_CHIROPTERA","Saccopteryx_bilineata",0.0078,-3.89663315,NA,NA,NA,NA,NA,"Saccopteryx_bilineata","Saccopteryx","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccopteryx_bilineata",22,0,"sampled","PC18_EmballonuridRelated"
"5000","Saccopteryx_canescens_EMBALLONURIDAE_CHIROPTERA","Saccopteryx_canescens",0.0034,-0.506647409,NA,NA,NA,NA,NA,"Saccopteryx_canescens","Saccopteryx","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccopteryx_canescens",2,0,"sampled","PC18_EmballonuridRelated"
"5001","Saccopteryx_gymnura_EMBALLONURIDAE_CHIROPTERA","Saccopteryx_gymnura",0.004,1.55598559,NA,NA,NA,NA,NA,"Saccopteryx_gymnura","Saccopteryx","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccopteryx_gymnura",2,0,"sampled","PC18_EmballonuridRelated"
"5002","Saccopteryx_leptura_EMBALLONURIDAE_CHIROPTERA","Saccopteryx_leptura",0.0047,-5.914538012,NA,NA,NA,NA,NA,"Saccopteryx_leptura","Saccopteryx","EMBALLONURIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Saccopteryx_leptura",4,0,"sampled","PC18_EmballonuridRelated"
"5003","Saccostomus_campestris_NESOMYIDAE_RODENTIA","Saccostomus_campestris",0.0512,-17.97960419,NA,NA,NA,NA,NA,"Saccostomus_campestris","Saccostomus","NESOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Saccostomus_campestris",7,0,"sampled","PC10_Nesomyidae"
"5004","Saccostomus_mearnsi_NESOMYIDAE_RODENTIA","Saccostomus_mearnsi",0.0455,0.705323068,NA,NA,NA,NA,NA,"Saccostomus_mearnsi","Saccostomus","NESOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Saccostomus_mearnsi",0,0,"imputed","PC10_Nesomyidae"
"5005","Saguinus_bicolor_CALLITRICHIDAE_PRIMATES","Saguinus_bicolor",0.465,-2.900170111,NA,NA,NA,NA,NA,"Saguinus_bicolor","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_bicolor",14,0,"sampled","PC5_Primates"
"5006","Saguinus_geoffroyi_CALLITRICHIDAE_PRIMATES","Saguinus_geoffroyi",0.4865,7.123626092,NA,NA,NA,NA,NA,"Saguinus_geoffroyi","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_geoffroyi",7,0,"sampled","PC5_Primates"
"5007","Saguinus_imperator_CALLITRICHIDAE_PRIMATES","Saguinus_imperator",0.4,-9.883580083,"Scaffold",53787,65636,"2019-01-15","1. Zoonomia","Saguinus_imperator","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_imperator",7,0,"sampled","PC5_Primates"
"5008","Saguinus_inustus_CALLITRICHIDAE_PRIMATES","Saguinus_inustus",0.4105,0.306664553,NA,NA,NA,NA,NA,"Saguinus_inustus","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_inustus",1,0,"sampled","PC5_Primates"
"5009","Saguinus_labiatus_CALLITRICHIDAE_PRIMATES","Saguinus_labiatus",0.575,-6.85661412,NA,NA,NA,NA,NA,"Saguinus_labiatus","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_labiatus",14,0,"sampled","PC5_Primates"
"5010","Saguinus_leucopus_CALLITRICHIDAE_PRIMATES","Saguinus_leucopus",0.44,7.073842378,NA,NA,NA,NA,NA,"Saguinus_leucopus","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_leucopus",0,0,"imputed","PC5_Primates"
"5011","Saguinus_martinsi_CALLITRICHIDAE_PRIMATES","Saguinus_martinsi",0.6036,-1.728749886,NA,NA,NA,NA,NA,"Saguinus_martinsi","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_martinsi",5,0,"sampled","PC5_Primates"
"5012","Saguinus_midas_CALLITRICHIDAE_PRIMATES","Saguinus_midas",0.54,1.723774388,"Chromosome",10987047,143273090,"2022-01-19",NA,"Saguinus_midas","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_midas",15,0,"sampled","PC5_Primates"
"5013","Saguinus_mystax_CALLITRICHIDAE_PRIMATES","Saguinus_mystax",0.618,-5.612632051,NA,NA,NA,NA,NA,"Saguinus_mystax","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_mystax",12,0,"sampled","PC5_Primates"
"5014","Saguinus_niger_CALLITRICHIDAE_PRIMATES","Saguinus_niger",0.5912,-4.046296446,NA,NA,NA,NA,NA,"Saguinus_niger","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_niger",1,0,"sampled","PC5_Primates"
